user_id,destination,year,month,visitors,rating,review_text,cost_level,dest_type,city
168,Rishikesh,2023,9,3230,4.2,Excellent hospitality.,2,adventure,Rishikesh
173,Rishikesh,2023,9,3230,4.3,Excellent hospitality.,2,adventure,Rishikesh
141,Rishikesh,2023,9,3230,3.8,Must visit for culture lovers.,2,adventure,Rishikesh
133,Rishikesh,2023,9,3230,3.1,Excellent hospitality.,2,adventure,Rishikesh
148,Goa,2023,10,2819,3.8,"Amazing views, perfect for families.",3,beach,Goa
198,Goa,2023,10,2819,3.9,Good food and hotels.,3,beach,Goa
139,Goa,2023,10,2819,4.5,Must visit for culture lovers.,3,beach,Goa
167,Goa,2023,10,2819,4.0,Peaceful and beautiful scenery.,3,beach,Goa
169,Goa,2023,10,2819,4.3,Not well maintained in some areas.,3,beach,Goa
103,Manali,2023,10,1941,4.0,Adventure sports were thrilling.,2,mountain,Manali
110,Manali,2023,10,1941,3.4,Excellent hospitality.,2,mountain,Manali
125,Manali,2023,10,1941,4.0,Good food and hotels.,2,mountain,Manali
149,Manali,2023,10,1941,4.0,Excellent hospitality.,2,mountain,Manali
193,Manali,2023,10,1941,2.9,Not well maintained in some areas.,2,mountain,Manali
131,Jaipur,2023,10,2225,4.4,Not well maintained in some areas.,2,culture,Jaipur
102,Jaipur,2023,10,2225,4.0,Budget-friendly and great food.,2,culture,Jaipur
159,Jaipur,2023,10,2225,3.8,Good food and hotels.,2,culture,Jaipur
122,Jaipur,2023,10,2225,3.7,Great place with excellent beaches.,2,culture,Jaipur
108,Jaipur,2023,10,2225,4.2,"Amazing views, perfect for families.",2,culture,Jaipur
182,Varanasi,2023,10,2858,4.4,Great place with excellent beaches.,2,spiritual,Varanasi
147,Varanasi,2023,10,2858,4.4,Must visit for culture lovers.,2,spiritual,Varanasi
189,Varanasi,2023,10,2858,3.6,Peaceful and beautiful scenery.,2,spiritual,Varanasi
171,Varanasi,2023,10,2858,3.1,Good food and hotels.,2,spiritual,Varanasi
195,Varanasi,2023,10,2858,4.8,Budget-friendly and great food.,2,spiritual,Varanasi
113,Kerala,2023,10,2676,4.7,Great place with excellent beaches.,3,backwater,Kerala
109,Kerala,2023,10,2676,3.5,Not well maintained in some areas.,3,backwater,Kerala
164,Kerala,2023,10,2676,3.6,Not well maintained in some areas.,3,backwater,Kerala
127,Kerala,2023,10,2676,4.1,Budget-friendly and great food.,3,backwater,Kerala
103,Kerala,2023,10,2676,4.2,Great place with excellent beaches.,3,backwater,Kerala
145,Rishikesh,2023,10,2248,4.0,Good food and hotels.,2,adventure,Rishikesh
176,Rishikesh,2023,10,2248,4.1,Not well maintained in some areas.,2,adventure,Rishikesh
143,Rishikesh,2023,10,2248,4.1,Peaceful and beautiful scenery.,2,adventure,Rishikesh
163,Rishikesh,2023,10,2248,4.4,Adventure sports were thrilling.,2,adventure,Rishikesh
126,Rishikesh,2023,10,2248,4.3,Adventure sports were thrilling.,2,adventure,Rishikesh
137,Goa,2023,11,5013,3.7,Good food and hotels.,3,beach,Goa
140,Goa,2023,11,5013,4.2,Peaceful and beautiful scenery.,3,beach,Goa
125,Goa,2023,11,5013,4.5,Good food and hotels.,3,beach,Goa
104,Goa,2023,11,5013,4.0,Peaceful and beautiful scenery.,3,beach,Goa
145,Goa,2023,11,5013,5.0,Budget-friendly and great food.,3,beach,Goa
157,Manali,2023,11,1886,4.4,Too crowded during holidays.,2,mountain,Manali
148,Manali,2023,11,1886,4.2,Good food and hotels.,2,mountain,Manali
194,Manali,2023,11,1886,4.6,Too crowded during holidays.,2,mountain,Manali
183,Manali,2023,11,1886,4.0,Peaceful and beautiful scenery.,2,mountain,Manali
133,Manali,2023,11,1886,3.8,Good food and hotels.,2,mountain,Manali
137,Jaipur,2023,11,4811,3.8,Too crowded during holidays.,2,culture,Jaipur
126,Jaipur,2023,11,4811,4.1,Budget-friendly and great food.,2,culture,Jaipur
171,Jaipur,2023,11,4811,4.0,Great place with excellent beaches.,2,culture,Jaipur
154,Jaipur,2023,11,4811,4.4,Too crowded during holidays.,2,culture,Jaipur
133,Jaipur,2023,11,4811,3.6,Budget-friendly and great food.,2,culture,Jaipur
187,Varanasi,2023,11,2477,4.3,Budget-friendly and great food.,2,spiritual,Varanasi
198,Varanasi,2023,11,2477,3.6,Peaceful and beautiful scenery.,2,spiritual,Varanasi
178,Varanasi,2023,11,2477,3.7,Must visit for culture lovers.,2,spiritual,Varanasi
118,Varanasi,2023,11,2477,3.5,Peaceful and beautiful scenery.,2,spiritual,Varanasi
125,Varanasi,2023,11,2477,4.7,Not well maintained in some areas.,2,spiritual,Varanasi
199,Kerala,2023,11,4390,3.7,Adventure sports were thrilling.,3,backwater,Kerala
189,Kerala,2023,11,4390,3.6,"Amazing views, perfect for families.",3,backwater,Kerala
108,Kerala,2023,11,4390,3.5,Great place with excellent beaches.,3,backwater,Kerala
190,Kerala,2023,11,4390,3.9,Adventure sports were thrilling.,3,backwater,Kerala
174,Kerala,2023,11,4390,3.4,Must visit for culture lovers.,3,backwater,Kerala
124,Rishikesh,2023,11,2200,3.8,Excellent hospitality.,2,adventure,Rishikesh
170,Rishikesh,2023,11,2200,5.0,Not well maintained in some areas.,2,adventure,Rishikesh
183,Rishikesh,2023,11,2200,4.1,Not well maintained in some areas.,2,adventure,Rishikesh
190,Rishikesh,2023,11,2200,3.1,Budget-friendly and great food.,2,adventure,Rishikesh
147,Rishikesh,2023,11,2200,3.5,Adventure sports were thrilling.,2,adventure,Rishikesh
138,Goa,2023,12,4477,4.4,Not well maintained in some areas.,3,beach,Goa
147,Goa,2023,12,4477,3.5,Adventure sports were thrilling.,3,beach,Goa
185,Goa,2023,12,4477,3.5,Budget-friendly and great food.,3,beach,Goa
113,Goa,2023,12,4477,4.0,Good food and hotels.,3,beach,Goa
184,Goa,2023,12,4477,4.1,Must visit for culture lovers.,3,beach,Goa
130,Manali,2023,12,2443,3.7,Adventure sports were thrilling.,2,mountain,Manali
125,Manali,2023,12,2443,3.9,Not well maintained in some areas.,2,mountain,Manali
151,Manali,2023,12,2443,4.0,Too crowded during holidays.,2,mountain,Manali
162,Manali,2023,12,2443,4.3,Great place with excellent beaches.,2,mountain,Manali
167,Manali,2023,12,2443,4.5,Great place with excellent beaches.,2,mountain,Manali
135,Jaipur,2023,12,3911,4.5,Adventure sports were thrilling.,2,culture,Jaipur
178,Jaipur,2023,12,3911,4.6,Great place with excellent beaches.,2,culture,Jaipur
188,Jaipur,2023,12,3911,4.9,Great place with excellent beaches.,2,culture,Jaipur
189,Jaipur,2023,12,3911,3.6,Not well maintained in some areas.,2,culture,Jaipur
111,Jaipur,2023,12,3911,4.0,Excellent hospitality.,2,culture,Jaipur
167,Varanasi,2023,12,2803,3.6,Adventure sports were thrilling.,2,spiritual,Varanasi
149,Varanasi,2023,12,2803,4.0,Good food and hotels.,2,spiritual,Varanasi
102,Varanasi,2023,12,2803,3.6,Must visit for culture lovers.,2,spiritual,Varanasi
108,Varanasi,2023,12,2803,3.5,Must visit for culture lovers.,2,spiritual,Varanasi
172,Varanasi,2023,12,2803,4.1,Adventure sports were thrilling.,2,spiritual,Varanasi
115,Kerala,2023,12,4245,3.4,Excellent hospitality.,3,backwater,Kerala
168,Kerala,2023,12,4245,4.8,Too crowded during holidays.,3,backwater,Kerala
175,Kerala,2023,12,4245,3.5,Excellent hospitality.,3,backwater,Kerala
120,Kerala,2023,12,4245,3.5,Must visit for culture lovers.,3,backwater,Kerala
185,Kerala,2023,12,4245,4.0,Budget-friendly and great food.,3,backwater,Kerala
119,Rishikesh,2023,12,2072,3.3,Too crowded during holidays.,2,adventure,Rishikesh
108,Rishikesh,2023,12,2072,4.5,Too crowded during holidays.,2,adventure,Rishikesh
129,Rishikesh,2023,12,2072,4.2,Good food and hotels.,2,adventure,Rishikesh
127,Rishikesh,2023,12,2072,3.7,Peaceful and beautiful scenery.,2,adventure,Rishikesh
118,Rishikesh,2023,12,2072,3.2,Excellent hospitality.,2,adventure,Rishikesh
